product_availability,product_average_rating,product_brand,product_features,product_image,product_name,product_price,product_shipping
In stock.,Not Available,TIMEX,"This watch is a Men's watch with 37.7 MM case diameter, Band Width :24 Millimeters ,Thickness: 8 mm , The dial might appear smaller than what is seen on the Image. Please refer to the scale shot image to understand exact size of the watch,This watch comes with a Indiglo feature. A dark dot appears near the index number 23 when the Indiglo feature is used. This is inherent in the design of the watch and not a defect of the watch,Dial Color: Beige, Case Shape: Round, Dial Glass Material: Mineral. Case Material : Stainless-steel and PVD-gold,Band Color: Brown, Band Material: Leather,Watch Movement Type: Quartz, Watch Display Type: Analog-Digital,Water Resistance Depth: 50 meters,Warranty type:Manufacturer; 1 Year Manufacturer Warranty,Recommended for customers looking for a small dial sized watches",https://images-na.ssl-images-amazon.com/images/I/71z1o6QnoNL._UL1500_.jpg,Timex Expedition Analog-Digital Beige Dial Men's Watch - MF13,930.00,FREE Delivery
In stock.,Not Available,SHOPTOSHOP,"All-day activity tracking: Track steps, distance, calories burned, active minutes, you can check daily activity and time on OLED display or APP,TFT HD LCD touch screen, there have four different operation interface for you to change, Resolution ratio: 128x64 pixel; 380MAH polymer lithium battery, standby time up to 2 Days fully charged,You will receive only notification to See Calls & Messages on Your Wrist: Receive/Rejection call, calendar, SMS and SNS (Facebook, WhatsApp, LinkedIn, Instagram, and Twitter) notifications on display, fitness tracker band let you never miss the messages that matter.,Need to download app in your smart phone and switch ON Bluetooth of your smart phone to connect the fitness band,NOTE- For Any Product Issue Please Contact Us Through Buyer Massage Please Install Any One App From Play Store for the device App Name YOHO,FIT PRO,LEFUN HEALTH",https://images-na.ssl-images-amazon.com/images/I/71xqNTW7ggL._SL1434_.jpg,"SHOPTOSHOP SM3 Smart Band Fitness Tracker Watch Heart Rate with Activity Tracker Waterproof Body Functions Like Steps Counter, Calorie Counter, Blood Pressure, Heart Rate Monitor LED Touchscreen",457.00,FREE Delivery
In stock.,Not Available,BRAND GALLERY,"Strap colour : borwn, strap material : leather,Dial colour : white,Analog Display,Suitable for party wedding, formal and casual occasion,1 year manufacturing warranty card also,Works on Japanese quartz movement",https://images-na.ssl-images-amazon.com/images/I/619cnbXdoaL._UL1100_.jpg,BRAND GALLERY Analogue Men's & Boys' Watch (Silver Dial Brown Colored Strap),195.00,FREE Delivery
In stock.,Not Available,Speeqo,"Bluetooth Support,With Call Function,Touchscreen,Watchphone,Smart Watch With camera","[<Selector xpath=""//div[@id='imgTagWrapperId']/img/@src"" data='\ndata:image/jpeg;base64,/9j/4AAQSkZJR...'>]","Speeqo DZ09 Black 786 for Vivo 4G Smart Watch with Camera, Memory Card and SIM Card Support and Fitness Tracker Smartwatch for Mens Boys and Girls(Black)",698.00,FREE Delivery.
In stock.,Not Available,Espoir,Day And Date Display,https://images-na.ssl-images-amazon.com/images/I/81hmbPn-bZL._UL1500_.jpg,Mens ESP12457 Analog Blue Dial Watch,287.00,FREE Delivery
In stock.,Not Available,LEVERET,"5 watches combo,Boys watches,Mens Watches,Watches",https://images-na.ssl-images-amazon.com/images/I/71W0SSR9ztL._UL1151_.jpg,LEVERET Analogue Multicolour Dial Men's & Boys' Watch (Pack of 5),299.00,July 7 - 8
In stock.,Not Available,LEVERET,"Watch Strap Colour : Black-Gold-Silver, Watch Strap Material : Stainless Stell, Case shape-Round,Suitable for Party Wedding, Formal and Casual Occasion,One Year LEVERET Manufacturing Warranty only,Works on Japanese Quartz Movement",https://images-na.ssl-images-amazon.com/images/I/51RREn6dbUL._UL1100_.jpg,LEVERET Analogue Black Dial Men's & Boys' Watch,159.00,July 7 - 8
In stock.,Not Available,Imperial Club,"Style: Wrist Watch; Department: Men/Women,Display: Analog; Feature: Golden Display,Dial Shape: Rectangle,Oval,Round; Strap Material: Stainless Steel,Movement: Quartz; Dial Dimension: 38mm; Strap Width: 22mm,Imperial Club watches comes with 6 Months Warranty against Manufacturing Defects. Colour may fade due to regular wear and tear while impacted with water.",https://images-na.ssl-images-amazon.com/images/I/91mhdRzyeiL._UL1500_.jpg,Imperial Club Analogue Men's Watch (Gold Dial Gold Colored Strap) (Pack of 3),499.00,FREE Delivery
In stock.,Not Available,Imperial Club,"Style: Wrist Watch; Department: Men,Display: Analog; Feature: Golden Display,Dial Shape: Rectangle,Round; Strap Material: Stainless Steel,Movement: Quartz; Dial Dimension: 38mm; Strap Width: 22mm,Imperial Club watches comes with 6 Months Warranty against Manufacturing Defects. Colour may fade due to regular wear and tear while impacted with water.",https://images-na.ssl-images-amazon.com/images/I/81udLtALW%2BL._UL1500_.jpg,Imperial Club Analogue Men's Watch (Gold & Black Dial Golden Colored Strap) (Pack of 3),499.00,FREE Delivery
In stock.,Not Available,SKMEI,"Dial Color: Black, Case Shape: Round,Band Color: Black, Band Material: Silicone,Watch Movement Type: Quartz, Watch Display Type: Analog-Digital,Case Material: Plastic, Case Diameter: 55 millimeters,6 months manufacturer warranty on manufacturing defects,164 ft waterproof (50 M) - 5ATM water resistant, NOTE: please DO NOT press any buttons in the water",https://images-na.ssl-images-amazon.com/images/I/71BfsR4Ld9L._UL1500_.jpg,SKMEI Analog Digital Quartz Men's Watch with Silicone Strap - AD1155,375.00,FREE Delivery
In stock.,Not Available,Fastrack,"Dial Color: Black, Case Shape: Rectangular, Dial Glass Material: Acrylic; Case Thickness:12.5 mm; Case Length(6H-12H):50 mm,It is compatible with all iOS versions 8.0 and above and android versions 5.0 and above except the following phone models :Samsung Galaxy A9 Pro, Samsung Galaxy C9 Pro, Moto G5 series - all phones, Samsung Galaxy J2 Pro,Band Color: Black, Band Material: TPU; Watch Movement Type: processor, Watch Display Type: Digital,Case Material: Plastic, Touch screen; Note: Please charge the device completely before use,12 Months Manufacturer Warranty on manufacturing defects For technical issues kindly contact_us on : [ 1800-266-0123 ],It tracks the number of steps you have taken, the total distance you have travelled and the number of calories that you have burned,It helps you to have an active lifestyle with an inbuilt sedentary reminder which you can customise as per your lifestyle,It helps you track your sleep patterns, in the bed and off it,It acts as a remote control to click pictures on your phone, after all who doesn’t love to take the perfect selfie,Remove plastic at crown to start the watch",https://images-na.ssl-images-amazon.com/images/I/814d7DPCPfL._UL1500_.jpg,Fastrack Reflex 2.0 Activity Tracker - SWD90059PP05,695.00,FREE Delivery
Only 3 left in stock.,Not Available,SKMEI,"Dial color: black, case shape: round, dial glass material: mineral,Band color: black, band material: plastic, Shock Resistant,Watch movement type: watch movement type: , watch display type: digital,Case material: plastic, case diameter: 49 millimeters,Water resistance depth: 50 meters, buckle clasp,Alarm; light; Weight : 0.2 kg,6 months manufacturer warranty on manufacturing defects",https://images-na.ssl-images-amazon.com/images/I/71HG4moOe4L._UL1500_.jpg,SKMEI Digital Black Dial Men's Watch,435.00,FREE Delivery
In stock.,Not Available,REDUX,"Day and date display,Watch strap colour : blue, watch strap material : leather, case shape-round,Suitable for party wedding, formal and casual occasion,Manufacturing warranty also,Works on Japanese quartz movement",https://images-na.ssl-images-amazon.com/images/I/81BDpSIwu3L._UL1500_.jpg,Redux Analogue Blue Dial Men’s & Boy's Watch RWS0216S,285.00,FREE Delivery
In stock.,Not Available,SWISSTONE,"Dial Color: Pink Case Color: Silver,Strap Type: Ionised Silver plated Bracelet,Strap Width: 8mm,Package Contents: 1 Wrist Watch & Warranty Card,Warranty Summary: 1 Year Manufacturer's warranty on all the manufacturing defects including the machine movement. Any damages due to wear and tear or mishandling of the product are not covered under warranty. The quartz movement is covered under warranty but the cell is not covered under warranty.",https://images-na.ssl-images-amazon.com/images/I/817iC5Eq49L._UL1500_.jpg,SWISSTONE Analogue Women's Watch (Pink Dial SIlver Colored Strap),449.00,FREE Delivery
In stock.,Not Available,JAGER,"Dial color: BLACK | Band color: BLACK,Watch Display Type: Analogue,Dial Shape: Round | Beautiful Display,All Product Is Genuinely Tested Before Dispatching,Add This to Your Collection to Exquisite & Elegant Watches. Buy One Now, Only LIMITED TIME PIECES Available!",https://images-na.ssl-images-amazon.com/images/I/71Gy-f3tb0L._UL1500_.jpg,JAGER Analogue Men's Watch (Black Dial Black Colored Strap),249.00,FREE Delivery
In stock.,Not Available,Titan,"Dial Color: Black, Case Shape: Round,Band Color: Brown, Band Material: Leather,Watch Movement Type: Quartz, Watch Display Type: Analog,24 Months Manufacturer Warranty,Remove plastic at crown to start the watch",https://images-na.ssl-images-amazon.com/images/I/914jo-J-xyL._UL1500_.jpg,Titan Neo Analog Black Dial Men's Watch-1729SL02,995.00,FREE Delivery
In stock.,Not Available,EDDY HAGER,"Black Dial,For Men,Green band",https://images-na.ssl-images-amazon.com/images/I/71E3iVnnzvL._UL1400_.jpg,EDDY HAGER Analogue - Digital Black Dial Men's Watch,499.00,FREE Delivery
In stock.,Not Available,Fossil,"Dial Color: Rose Gold, Case Shape: Round,Band Color: Rose Gold, Band Material: Stainless Steel,Watch Movement Type: Quartz, Watch Display Type: Analog and Water Resistant: 5 ATM(50 Meters),Case Material: Stainless Steel, Case Diameter: 32 millimeters. Strap Inner Circumference: 190+/- 5MM,2 years international warranty",https://images-na.ssl-images-amazon.com/images/I/71qLEJLspGL._UL1500_.jpg,Fossil Analog Rose Gold Dial Women's Watch - BQ3026,705.00,FREE Delivery
In stock.,Not Available,NIBOSI,"MATERIAL: High quality black stainless steel band with double push button clasp, Precise Japan quartz movement.,FUNCTIONS: All sub-dials and watch hands are good working, Full Functional Chronograph, 30M waterproof and Date Display,WATERPROOF: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,You can adjust the strap with the included tool pin,CUSTOMER SERVICE: Please do not worry any quality problem, All watch in our store will enjoy 24 Month warranty. 30 Day money back guarantee for any reason.",https://images-na.ssl-images-amazon.com/images/I/71ooAbZ4tYL._UL1500_.jpg,NIBOSI Chronograph Black Dial Men's Watch,800.00,FREE Delivery
In stock.,Not Available,NIBOSI,"MATERIAL: High quality black stainless steel band with double push button clasp, Precise Japan quartz movement.,FUNCTIONS: All sub-dials and watch hands are good working, Full Functional Chronograph, 30M waterproof and Date Display,WATERPROOF: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,You can adjust the strap with the included tool pin,CUSTOMER SERVICE: Please do not worry any quality problem, All watch in our store will enjoy 24 Month warranty. 30 Day money back guarantee for any reason.",https://images-na.ssl-images-amazon.com/images/I/713pTCNlKLL._UL1500_.jpg,NIBOSI Chronograph Black Dial Men's Watch,600.00,FREE Delivery
Only 2 left in stock.,Not Available,JACQUES LEMANS,"Movement Chronograph Quartz Watch,Glass-Mineral,Dial Color-Black , Strap Color-Silver,case Material-Steel, Strap Material -Steel,Two year from the date of purchase. This warranty covers manufacturing defects on the watch itself (movement, case, crystal). Other parts than the above are not covered by this warranty.In case you want to claim warranty, please  contact us on 8291276711 or write to us at skybirdinc.feedback@gmail.com.",https://images-na.ssl-images-amazon.com/images/I/71rIypWGvIL._UL1200_.jpg,Jacques Lemans 1-1542D Men's Watch,580.00,FREE Delivery
In stock.,Not Available,NIBOSI,"Movement: Japanese quartz movement, precise quartz movement for accurate time keeping,All small dial work, stopwatch, chronograph, calendar, Japanese quartz movement, business watch a gift for your family, friend, yourself,Japanese movement provides precise time keeping, stainless steel strap,The 30m waterproof: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,Comes with 2 years warranty",https://images-na.ssl-images-amazon.com/images/I/712NCXqLKvL._UL1500_.jpg,Chronograph Men's Watch (Blue Dial Gold &Silver Colored Strap),280.00,FREE Delivery
In stock.,Not Available,NIBOSI,"MATERIAL: Black stainless steel band with double push button clasp, Precise Japan quartz movement.,FUNCTIONS: All sub-dials and hands and functional tachymeter, Full Functional Chronograph, 30M waterproof and Date Display,WATERPROOF: water resistant to 30 meters(99 feet), in general, withstands splashes or brief immersion in water, but not suitable for swimming or bathing,GIFT IDEAS: Sporty watch with elegant box is a great gift choice to your loved ones for Christmas, birthday, anniversary, Father's Day, graduation and Valentine's Day, Or as a business and party present.,CUSTOMER SERVICE: Please do not worry any quality problem, All watch in our store will enjoy 24 Month warranty. 30 Day money back guarantee for any reason.",https://images-na.ssl-images-amazon.com/images/I/716gmkV%2B-1L._UL1500_.jpg,NIBOSI Chronograph Men's Watch (Black Dial Black Colored Strap),280.00,FREE Delivery
